timestamp,label,wrist_x,wrist_y,wrist_z,thumb_cmc_x,thumb_cmc_y,thumb_cmc_z,thumb_mcp_x,thumb_mcp_y,thumb_mcp_z,thumb_ip_x,thumb_ip_y,thumb_ip_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_mcp_x,index_mcp_y,index_mcp_z,index_pip_x,index_pip_y,index_pip_z,index_dip_x,index_dip_y,index_dip_z,index_tip_x,index_tip_y,index_tip_z,middle_mcp_x,middle_mcp_y,middle_mcp_z,middle_pip_x,middle_pip_y,middle_pip_z,middle_dip_x,middle_dip_y,middle_dip_z,middle_tip_x,middle_tip_y,middle_tip_z,ring_mcp_x,ring_mcp_y,ring_mcp_z,ring_pip_x,ring_pip_y,ring_pip_z,ring_dip_x,ring_dip_y,ring_dip_z,ring_tip_x,ring_tip_y,ring_tip_z,pinky_mcp_x,pinky_mcp_y,pinky_mcp_z,pinky_pip_x,pinky_pip_y,pinky_pip_z,pinky_dip_x,pinky_dip_y,pinky_dip_z,pinky_tip_x,pinky_tip_y,pinky_tip_z
2025-07-12T18:42:50.335949,rock,0.31763145327568054,0.8280869722366333,-1.3187494118938048e-07,0.39362671971321106,0.7943744659423828,-0.05042131617665291,0.45290112495422363,0.7309513092041016,-0.08761129528284073,0.4713993966579437,0.657488226890564,-0.12019497901201248,0.435234010219574,0.6378077268600464,-0.1465606987476349,0.4076775908470154,0.5242042541503906,-0.055887091904878616,0.4407309293746948,0.5537797808647156,-0.10692913830280304,0.4252362847328186,0.638120174407959,-0.1278516799211502,0.4039256274700165,0.641200602054596,-0.13711628317832947,0.357240229845047,0.5186128616333008,-0.05376191809773445,0.39503034949302673,0.5592797994613647,-0.10829447209835052,0.3852207362651825,0.6750341057777405,-0.115913987159729,0.3709106147289276,0.6497681140899658,-0.11091922968626022,0.3132854700088501,0.5395768880844116,-0.05822243168950081,0.34236249327659607,0.5914449691772461,-0.11038085073232651,0.3434450030326843,0.6838271617889404,-0.10031937807798386,0.3327133059501648,0.6596209406852722,-0.083346426486969,0.27478304505348206,0.5647488236427307,-0.06696687638759613,0.2969144284725189,0.6010562181472778,-0.0964704230427742,0.3049810528755188,0.6624072790145874,-0.08799805492162704,0.29761308431625366,0.6540180444717407,-0.0754578486084938
2025-07-12T18:43:02.121974,scissors,0.2954026460647583,0.8764885663986206,8.995580174087081e-07,0.32584869861602783,0.8323063850402832,-0.06282055377960205,0.3215377628803253,0.7590287327766418,-0.09246745705604553,0.282401978969574,0.7505932450294495,-0.11644682288169861,0.23800131678581238,0.7425044178962708,-0.1383008062839508,0.3011071979999542,0.5950174927711487,-0.05250068008899689,0.28928613662719727,0.4818401336669922,-0.08403506129980087,0.2805228531360626,0.4052572250366211,-0.10538028180599213,0.27172476053237915,0.3372308313846588,-0.11981315165758133,0.26436683535575867,0.613415539264679,-0.04408625513315201,0.23497000336647034,0.49318432807922363,-0.08350846916437149,0.21740306913852692,0.4036625623703003,-0.11060667037963867,0.20273680984973907,0.32510581612586975,-0.12445586174726486,0.23465818166732788,0.6577130556106567,-0.04237767308950424,0.22030451893806458,0.618722140789032,-0.09942951053380966,0.24655872583389282,0.6946261525154114,-0.11946186423301697,0.2650893032550812,0.738457202911377,-0.1179613545536995,0.21352726221084595,0.708357036113739,-0.045162856578826904,0.21990101039409637,0.7165265083312988,-0.09410728514194489,0.24522554874420166,0.7690752744674683,-0.10924230515956879,0.26219478249549866,0.7941292524337769,-0.11047881841659546
2025-07-12T18:43:03.805000,scissors,0.44054651260375977,0.8598065972328186,6.994251862124656e-07,0.5044912099838257,0.8913538455963135,-0.023684535175561905,0.5732303261756897,0.8741134405136108,-0.04095333442091942,0.6094014048576355,0.8246297836303711,-0.06323263794183731,0.587151050567627,0.7690322399139404,-0.0821036621928215,0.6305473446846008,0.6836729645729065,-0.018148642033338547,0.6974343657493591,0.6034024953842163,-0.04759463667869568,0.7357067465782166,0.5467749834060669,-0.0655151754617691,0.7655837535858154,0.49158161878585815,-0.07787527143955231,0.5969540476799011,0.6279402375221252,-0.033947017043828964,0.6608343124389648,0.5036516189575195,-0.07748714089393616,0.7058502435684204,0.42690831422805786,-0.10307090729475021,0.7375443577766418,0.36011064052581787,-0.11462912708520889,0.5525491833686829,0.6074302792549133,-0.052840568125247955,0.6077494621276855,0.592072606086731,-0.10940209776163101,0.5927979350090027,0.709811270236969,-0.1139511913061142,0.5742365121841431,0.7820144891738892,-0.0998702198266983,0.5078003406524658,0.6216453909873962,-0.07419465482234955,0.5506483912467957,0.6677213311195374,-0.11478947103023529,0.5510408878326416,0.7546547055244446,-0.11606307327747345,0.5430126190185547,0.8068671226501465,-0.10647972673177719
2025-07-12T18:43:07.435284,scissors,0.38750407099723816,0.9486390352249146,4.1996659660981095e-07,0.36194902658462524,0.808674693107605,0.01245301403105259,0.37886449694633484,0.6908332705497742,0.0039681438356637955,0.4221029579639435,0.629815399646759,-0.00786183588206768,0.4582233428955078,0.594726026058197,-0.019067132845520973,0.3681719899177551,0.6530730724334717,-0.03183041512966156,0.3674538731575012,0.4987705945968628,-0.057086583226919174,0.35155150294303894,0.41303396224975586,-0.07322145998477936,0.3335127830505371,0.34733694791793823,-0.08232738822698593,0.4076938331127167,0.6811259388923645,-0.048572104424238205,0.4509497582912445,0.5138856172561646,-0.06843439489603043,0.47767406702041626,0.4135846197605133,-0.08017448335886002,0.49577122926712036,0.3361888527870178,-0.08936219662427902,0.4482041001319885,0.7213149666786194,-0.061093080788850784,0.4954182505607605,0.5625795125961304,-0.07299946993589401,0.4894365072250366,0.5838356018066406,-0.0620669461786747,0.4751233458518982,0.6227015852928162,-0.05233992636203766,0.48546192049980164,0.762339174747467,-0.07282619923353195,0.5027579069137573,0.6374334692955017,-0.07460252940654755,0.4915406405925751,0.6428132653236389,-0.05785147100687027,0.4810032844543457,0.6662237048149109,-0.04353172704577446
2025-07-12T18:43:10.369627,scissors,0.20969438552856445,0.8709967136383057,8.329768093062739e-07,0.24620242416858673,0.8269302845001221,-0.04245394468307495,0.25148388743400574,0.7480392456054688,-0.06429737061262131,0.20754511654376984,0.7300344109535217,-0.08465021103620529,0.16133177280426025,0.7106654047966003,-0.10318930447101593,0.23974056541919708,0.5676252841949463,-0.03314080461859703,0.25560373067855835,0.4414956867694855,-0.06360433250665665,0.2683714032173157,0.36366045475006104,-0.08322533965110779,0.2788098454475403,0.29591378569602966,-0.09563744068145752,0.19462037086486816,0.5685786604881287,-0.03336045891046524,0.16827096045017242,0.42208385467529297,-0.06908370554447174,0.15456296503543854,0.32737863063812256,-0.09341637045145035,0.14391794800758362,0.24043124914169312,-0.10553134232759476,0.16059598326683044,0.6066232919692993,-0.0384729728102684,0.14382436871528625,0.5478010177612305,-0.09176365286111832,0.16712629795074463,0.6374835968017578,-0.10906175523996353,0.18368688225746155,0.6996464133262634,-0.1056719422340393,0.1387021243572235,0.665007472038269,-0.04605032503604889,0.13982023298740387,0.6655321717262268,-0.09255281090736389,0.16178017854690552,0.7287046909332275,-0.10340722650289536,0.17763696610927582,0.7702039480209351,-0.10051967948675156
2025-07-12T18:43:15.151002,scissors,0.2397606372833252,0.8963695764541626,8.123614065880247e-07,0.2813739776611328,0.83852618932724,-0.035428036004304886,0.2982085049152374,0.7434645891189575,-0.05368679016828537,0.2639699876308441,0.7080995440483093,-0.07131585478782654,0.21963195502758026,0.6932966113090515,-0.08700334280729294,0.27377012372016907,0.5930805206298828,-0.03272198513150215,0.28270307183265686,0.46072086691856384,-0.06147151067852974,0.28773096203804016,0.37864696979522705,-0.07729378342628479,0.288074254989624,0.3093089163303375,-0.08522474765777588,0.2298233062028885,0.6013458371162415,-0.0344139039516449,0.22357773780822754,0.47928839921951294,-0.07172556221485138,0.21663662791252136,0.39202797412872314,-0.09249114245176315,0.2077527642250061,0.3227328360080719,-0.09937132894992828,0.19205039739608765,0.6322373151779175,-0.04012517258524895,0.207500621676445,0.6343531012535095,-0.08950360119342804,0.22805951535701752,0.706931471824646,-0.10315290093421936,0.23802098631858826,0.7537761330604553,-0.09697932749986649,0.16128942370414734,0.6743709444999695,-0.04861002415418625,0.19150424003601074,0.706716001033783,-0.08684121072292328,0.2193850874900818,0.7666674852371216,-0.09412873536348343,0.23614037036895752,0.804025411605835,-0.08901054412126541
2025-07-12T18:43:19.789219,scissors,0.2876749634742737,0.5464801788330078,3.330092681608221e-07,0.2986816465854645,0.5138059854507446,-0.017867369577288628,0.29260262846946716,0.47575950622558594,-0.027223289012908936,0.26948270201683044,0.4648236930370331,-0.03610168397426605,0.24631699919700623,0.4584352672100067,-0.04424043372273445,0.2815292477607727,0.3979654908180237,-0.014312537387013435,0.27817901968955994,0.3368512690067291,-0.02766135334968567,0.27517950534820557,0.2968516945838928,-0.03741740062832832,0.2720090448856354,0.26274651288986206,-0.04376597702503204,0.2624059021472931,0.40812066197395325,-0.015022302977740765,0.2474214732646942,0.3478206992149353,-0.02950967662036419,0.23752187192440033,0.31076186895370483,-0.04031357541680336,0.22868844866752625,0.27650201320648193,-0.046420399099588394,0.2481149137020111,0.4335888624191284,-0.017625976353883743,0.23891745507717133,0.40437981486320496,-0.0387401320040226,0.2517250180244446,0.43454796075820923,-0.043823905289173126,0.2602863311767578,0.45869338512420654,-0.041545718908309937,0.2389976531267166,0.4669078588485718,-0.021427037194371223,0.2334672510623932,0.44457530975341797,-0.03842321038246155,0.2457236647605896,0.46359699964523315,-0.0389421284198761,0.2549166977405548,0.4824904501438141,-0.035306960344314575
2025-07-12T18:43:22.893206,scissors,0.5471931099891663,0.597157895565033,3.008865121501003e-07,0.5877128839492798,0.602310061454773,-0.008830654434859753,0.6270942091941833,0.5798666477203369,-0.01595248654484749,0.6508033871650696,0.5474572777748108,-0.026131900027394295,0.64536052942276,0.509778618812561,-0.03494704142212868,0.6452869176864624,0.4698866307735443,-0.007130452431738377,0.6828216314315796,0.41215425729751587,-0.020020226016640663,0.7023414969444275,0.3755629062652588,-0.027970820665359497,0.7167685627937317,0.3403911292552948,-0.03324870765209198,0.6260846853256226,0.44696950912475586,-0.015640515834093094,0.6579661965370178,0.36214524507522583,-0.034576304256916046,0.6776067614555359,0.3118535876274109,-0.04647718369960785,0.6898155808448792,0.2690373957157135,-0.052080824971199036,0.6029248833656311,0.44402480125427246,-0.025221984833478928,0.6393522620201111,0.4237971603870392,-0.05010371282696724,0.6408964991569519,0.4791336953639984,-0.05266712233424187,0.6351445317268372,0.5147652626037598,-0.046605415642261505,0.5812988877296448,0.457326203584671,-0.03565220907330513,0.613280713558197,0.4555619955062866,-0.05200115963816643,0.624154269695282,0.4902995228767395,-0.050872087478637695,0.62630295753479,0.5172308087348938,-0.04544389620423317
2025-07-12T18:43:25.213175,scissors,0.237331822514534,0.6261669993400574,3.2160099294742395e-07,0.23767030239105225,0.5418545603752136,0.01519329659640789,0.23653662204742432,0.4747801423072815,0.010287640616297722,0.24358540773391724,0.4212628901004791,-0.0014116883976384997,0.25230127573013306,0.3941091299057007,-0.011630259454250336,0.1730538159608841,0.4566326439380646,0.0007533399621024728,0.1625259667634964,0.3733137249946594,-0.009830345399677753,0.15168644487857819,0.3265968859195709,-0.018296493217349052,0.1374640315771103,0.2893771231174469,-0.025814438238739967,0.17978456616401672,0.46980246901512146,-0.0183718204498291,0.17659686505794525,0.3781822621822357,-0.03565748780965805,0.169124037027359,0.3213067650794983,-0.04761709272861481,0.15889890491962433,0.27806681394577026,-0.05677022784948349,0.19427819550037384,0.4879298508167267,-0.035267673432826996,0.21705833077430725,0.3916909098625183,-0.04643246531486511,0.24062706530094147,0.40790417790412903,-0.03831401839852333,0.24886387586593628,0.4308066964149475,-0.030911553651094437,0.21661891043186188,0.49956214427948,-0.05192691087722778,0.23328053951263428,0.42474573850631714,-0.05250319838523865,0.24882753193378448,0.4315429627895355,-0.0414593443274498,0.25590774416923523,0.4497189521789551,-0.03320898860692978
2025-07-12T18:43:30.604379,paper,0.29551512002944946,0.5808854699134827,4.135948472594464e-07,0.32336217164993286,0.5482285618782043,-0.030330168083310127,0.34238114953041077,0.5026699304580688,-0.048973843455314636,0.36104869842529297,0.4603639245033264,-0.06412768363952637,0.38179177045822144,0.42693817615509033,-0.07976895570755005,0.29864874482154846,0.4339579939842224,-0.04256880655884743,0.29962438344955444,0.36466336250305176,-0.0631791278719902,0.2991888225078583,0.317158579826355,-0.07777001708745956,0.2977922558784485,0.274289071559906,-0.08807455003261566,0.27387022972106934,0.43144169449806213,-0.03910427168011665,0.26550766825675964,0.3523102402687073,-0.05765635892748833,0.26039355993270874,0.29894185066223145,-0.07077956199645996,0.2547011077404022,0.2512889802455902,-0.08057384192943573,0.25282609462738037,0.445972204208374,-0.03784352168440819,0.2374921441078186,0.376414954662323,-0.05528680607676506,0.22840456664562225,0.32862192392349243,-0.06784389168024063,0.22140496969223022,0.2859613299369812,-0.07649746537208557,0.23554782569408417,0.47245749831199646,-0.03887920826673508,0.21366581320762634,0.4271990656852722,-0.05440583452582359,0.19949764013290405,0.395479291677475,-0.06362941861152649,0.18771643936634064,0.3628133535385132,-0.07016858458518982
